frame,test_file,gt_file,chamfer_distance,accuracy,completeness,hausdorff_distance,precision_10.0,recall_10.0,fscore_10.0,precision_20.0,recall_20.0,fscore_20.0,precision_30.0,recall_30.0,fscore_30.0,precision_50.0,recall_50.0,fscore_50.0,source_filename
125,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0125.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0125.ply,17.489782,13.63895,21.340613,180.120377,0.462931,0.362835,0.406816,0.756889,0.623484,0.68374,0.91212,0.770935,0.835606,0.991293,0.916255,0.952298,FitFluencer_baseline_metrics.csv
126,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0126.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0126.ply,17.259413,14.021553,20.497272,489.609253,0.452593,0.369163,0.406643,0.753996,0.63088,0.686965,0.903226,0.780954,0.837652,0.987614,0.921494,0.953409,FitFluencer_baseline_metrics.csv
127,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0127.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0127.ply,17.821725,14.290825,21.352624,538.100769,0.44794,0.37057,0.405598,0.741284,0.631756,0.682152,0.897179,0.776151,0.832288,0.986373,0.910035,0.946668,FitFluencer_baseline_metrics.csv
128,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0128.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0128.ply,17.36581,14.181412,20.550208,511.499634,0.439158,0.355953,0.393202,0.743167,0.632544,0.683408,0.900458,0.791769,0.842623,0.991335,0.924911,0.956972,FitFluencer_baseline_metrics.csv
129,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0129.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0129.ply,17.500195,13.95743,21.04296,217.352539,0.44411,0.363528,0.399799,0.750747,0.623875,0.681456,0.903697,0.780702,0.837709,0.992346,0.925145,0.957568,FitFluencer_baseline_metrics.csv
130,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0130.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0130.ply,17.817175,14.174971,21.459379,442.697754,0.437125,0.363145,0.396715,0.748184,0.624055,0.680506,0.907933,0.779564,0.838866,0.989054,0.915904,0.951075,FitFluencer_baseline_metrics.csv
131,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0131.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0131.ply,17.872756,14.381536,21.363975,526.506958,0.437517,0.365209,0.398106,0.743755,0.617879,0.674999,0.899703,0.766657,0.827869,0.985344,0.911813,0.947154,FitFluencer_baseline_metrics.csv
132,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0132.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0132.ply,17.598202,13.957482,21.238922,471.687225,0.440123,0.352833,0.391673,0.747298,0.615681,0.675135,0.914908,0.778394,0.841148,0.991983,0.917295,0.953178,FitFluencer_baseline_metrics.csv
133,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0133.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0133.ply,17.582552,13.696848,21.468256,239.9104,0.449446,0.366094,0.40351,0.756943,0.623904,0.684015,0.91919,0.773045,0.839807,0.990909,0.91345,0.950604,FitFluencer_baseline_metrics.csv
134,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0134.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0134.ply,17.475031,14.166618,20.783444,540.056641,0.429747,0.365991,0.395315,0.74722,0.63573,0.686981,0.909538,0.782306,0.841138,0.993011,0.91487,0.95234,FitFluencer_baseline_metrics.csv
135,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0135.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0135.ply,17.819488,14.357358,21.281618,418.674835,0.422655,0.366412,0.392529,0.741944,0.629487,0.681105,0.911994,0.777128,0.839177,0.990155,0.91288,0.949949,FitFluencer_baseline_metrics.csv
136,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0136.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0136.ply,17.812012,14.699233,20.924791,186.930679,0.412362,0.359314,0.384015,0.736383,0.625536,0.676448,0.901754,0.784966,0.839317,0.987651,0.923126,0.954299,FitFluencer_baseline_metrics.csv
137,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0137.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0137.ply,17.837769,14.583871,21.091668,516.889893,0.410556,0.361742,0.384606,0.733613,0.633612,0.679956,0.915236,0.787783,0.846741,0.990341,0.916721,0.95211,FitFluencer_baseline_metrics.csv
138,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0138.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0138.ply,17.800448,14.526869,21.074027,364.659515,0.405978,0.361894,0.382671,0.722048,0.629211,0.67244,0.912961,0.781634,0.842209,0.994934,0.910437,0.950812,FitFluencer_baseline_metrics.csv
139,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0139.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0139.ply,17.678452,14.655619,20.701285,469.246063,0.393437,0.355237,0.373362,0.730186,0.635322,0.679459,0.912287,0.785579,0.844205,0.992667,0.919394,0.954626,FitFluencer_baseline_metrics.csv
140,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0140.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0140.ply,18.140455,14.933263,21.347647,358.18454,0.389797,0.348839,0.368182,0.719438,0.629011,0.671192,0.903134,0.782517,0.83851,0.992166,0.912105,0.950453,FitFluencer_baseline_metrics.csv
141,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0141.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0141.ply,18.209751,15.10214,21.317362,232.356247,0.381832,0.349835,0.365134,0.720636,0.626596,0.670334,0.900043,0.7747,0.832681,0.990776,0.911151,0.949297,FitFluencer_baseline_metrics.csv
142,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0142.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0142.ply,18.544994,15.276617,21.813371,458.227448,0.363167,0.342214,0.352379,0.712923,0.62856,0.668089,0.901582,0.77991,0.836344,0.993215,0.902606,0.945745,FitFluencer_baseline_metrics.csv
143,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0143.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0143.ply,18.841329,15.641378,22.041281,343.749146,0.361629,0.334555,0.347566,0.698876,0.61944,0.656765,0.889347,0.77582,0.828714,0.990899,0.91179,0.9497,FitFluencer_baseline_metrics.csv
144,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0144.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0144.ply,19.017958,15.842211,22.193706,421.317017,0.346038,0.323163,0.334209,0.690792,0.610196,0.647998,0.8956,0.768089,0.826958,0.991058,0.912682,0.950257,FitFluencer_baseline_metrics.csv
145,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0145.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0145.ply,19.184558,15.851299,22.517818,390.206085,0.352192,0.325757,0.338459,0.681025,0.602697,0.639471,0.892199,0.765731,0.824141,0.990176,0.906233,0.946347,FitFluencer_baseline_metrics.csv
146,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0146.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0146.ply,18.900316,15.623949,22.176683,505.904327,0.357283,0.326901,0.341417,0.689817,0.614965,0.650244,0.896823,0.773807,0.830786,0.991991,0.905082,0.946546,FitFluencer_baseline_metrics.csv
147,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0147.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0147.ply,18.420738,15.522183,21.319294,135.17009,0.359679,0.335531,0.347186,0.699386,0.619219,0.656865,0.898097,0.776815,0.833065,0.991292,0.913017,0.950546,FitFluencer_baseline_metrics.csv
148,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0148.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0148.ply,18.487984,15.390152,21.585816,181.922073,0.371603,0.33997,0.355083,0.698775,0.626171,0.660484,0.895498,0.779812,0.833661,0.990356,0.917244,0.952399,FitFluencer_baseline_metrics.csv
149,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0149.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0149.ply,18.161613,15.536207,20.787018,335.243134,0.372411,0.343708,0.357484,0.704819,0.641976,0.671931,0.888619,0.793787,0.83853,0.988408,0.916645,0.951175,FitFluencer_baseline_metrics.csv
150,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0150.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0150.ply,18.461678,15.115446,21.80791,521.586731,0.387468,0.340298,0.362354,0.717743,0.62249,0.666731,0.902061,0.772927,0.832516,0.987741,0.905359,0.944757,FitFluencer_baseline_metrics.csv
151,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0151.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0151.ply,17.949331,14.383541,21.515122,391.485107,0.412386,0.354338,0.381165,0.739786,0.638457,0.685397,0.912864,0.782652,0.842758,0.990771,0.918176,0.953093,FitFluencer_baseline_metrics.csv
152,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0152.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0152.ply,17.511803,14.184404,20.839203,539.507996,0.43497,0.36125,0.394697,0.75009,0.633661,0.686977,0.911726,0.784481,0.84333,0.988478,0.918285,0.95209,FitFluencer_baseline_metrics.csv
153,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0153.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0153.ply,17.283985,13.931905,20.636066,488.908508,0.443753,0.363487,0.399629,0.754205,0.637643,0.691043,0.914952,0.794271,0.850351,0.989306,0.92164,0.954275,FitFluencer_baseline_metrics.csv
154,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0154.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0154.ply,17.55714,13.880543,21.233737,503.963623,0.453893,0.344704,0.391834,0.760255,0.61131,0.677695,0.918418,0.782612,0.845093,0.987455,0.916345,0.950572,FitFluencer_baseline_metrics.csv
155,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0155.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0155.ply,16.978072,13.726199,20.229945,527.76001,0.459335,0.367313,0.408202,0.759242,0.635281,0.691752,0.916315,0.795984,0.851922,0.987496,0.928221,0.956942,FitFluencer_baseline_metrics.csv
156,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0156.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0156.ply,17.272245,13.716942,20.827547,589.315979,0.474878,0.368179,0.414776,0.7614,0.627566,0.688035,0.912685,0.775759,0.83867,0.984283,0.919763,0.95093,FitFluencer_baseline_metrics.csv
157,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0157.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0157.ply,17.055026,13.311022,20.799029,313.622131,0.481508,0.371414,0.419356,0.778657,0.628536,0.695589,0.920042,0.776026,0.84192,0.983803,0.918184,0.949862,FitFluencer_baseline_metrics.csv
158,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0158.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0158.ply,17.271911,13.5301,21.013722,508.081299,0.48205,0.374552,0.421556,0.764666,0.616918,0.682892,0.907025,0.769536,0.832643,0.984899,0.915488,0.948926,FitFluencer_baseline_metrics.csv
159,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0159.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0159.ply,17.302953,13.48,21.125906,451.75235,0.480914,0.3672,0.416434,0.773483,0.62156,0.689249,0.908931,0.778063,0.838421,0.986371,0.921696,0.952937,FitFluencer_baseline_metrics.csv
160,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0160.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0160.ply,17.514242,13.428539,21.599946,278.906921,0.479097,0.369252,0.417063,0.767395,0.615247,0.68295,0.911622,0.764875,0.831826,0.987933,0.917137,0.95122,FitFluencer_baseline_metrics.csv
161,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0161.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0161.ply,17.417499,13.614619,21.220378,486.344238,0.472575,0.364829,0.41177,0.759861,0.615053,0.679832,0.910794,0.766922,0.832689,0.98786,0.917387,0.95132,FitFluencer_baseline_metrics.csv
162,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0162.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0162.ply,17.266904,13.551912,20.981895,209.688522,0.471222,0.373086,0.416451,0.755175,0.625722,0.684381,0.913749,0.78057,0.841925,0.990807,0.915067,0.951432,FitFluencer_baseline_metrics.csv
163,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0163.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0163.ply,17.465397,13.542633,21.388162,531.001404,0.478452,0.373083,0.419249,0.76009,0.624842,0.685862,0.904738,0.770622,0.832312,0.991362,0.908504,0.948126,FitFluencer_baseline_metrics.csv
164,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0164.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0164.ply,17.356962,13.487898,21.226026,406.167175,0.469198,0.375012,0.416851,0.76296,0.63341,0.692176,0.911102,0.771538,0.835532,0.992556,0.912206,0.950687,FitFluencer_baseline_metrics.csv
165,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0165.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0165.ply,17.151249,13.502281,20.800216,165.422165,0.477113,0.374697,0.419748,0.765954,0.630943,0.691924,0.907391,0.768104,0.831958,0.988312,0.918715,0.952244,FitFluencer_baseline_metrics.csv
166,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0166.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0166.ply,17.253985,13.352727,21.155244,403.499878,0.479029,0.371918,0.418732,0.769038,0.631103,0.693276,0.915173,0.776792,0.840323,0.990685,0.914701,0.951178,FitFluencer_baseline_metrics.csv
167,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0167.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0167.ply,16.799762,13.575528,20.023997,496.032135,0.480747,0.378923,0.423805,0.761568,0.6372,0.693855,0.908673,0.789032,0.844637,0.988765,0.926055,0.956383,FitFluencer_baseline_metrics.csv
168,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0168.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0168.ply,16.918457,13.353859,20.483056,425.784546,0.486244,0.373036,0.422183,0.768552,0.630691,0.69283,0.918487,0.789618,0.849191,0.988909,0.924291,0.955508,FitFluencer_baseline_metrics.csv
169,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0169.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0169.ply,16.760753,13.306633,20.214873,412.781555,0.478542,0.378059,0.422407,0.771721,0.637336,0.698121,0.91408,0.789007,0.846951,0.991332,0.924754,0.956886,FitFluencer_baseline_metrics.csv
170,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0170.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0170.ply,16.521028,13.140663,19.901393,222.714813,0.493951,0.380151,0.429643,0.775442,0.644477,0.70392,0.910461,0.795308,0.848998,0.988012,0.927989,0.95706,FitFluencer_baseline_metrics.csv
171,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0171.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0171.ply,17.283313,13.383686,21.182939,174.328644,0.486095,0.370285,0.42036,0.768791,0.613649,0.682514,0.903884,0.761709,0.826728,0.98985,0.920179,0.953744,FitFluencer_baseline_metrics.csv
172,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0172.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0172.ply,16.950365,13.497441,20.403288,325.162842,0.472841,0.374127,0.417731,0.765931,0.63301,0.693156,0.915922,0.785369,0.845636,0.988613,0.933355,0.96019,FitFluencer_baseline_metrics.csv
173,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0173.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0173.ply,16.977263,13.280381,20.674145,464.25296,0.473026,0.373863,0.417639,0.779391,0.633112,0.698677,0.920256,0.775095,0.841461,0.989904,0.924432,0.956048,FitFluencer_baseline_metrics.csv
174,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0174.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0174.ply,17.474354,13.80526,21.143449,237.199509,0.459148,0.360571,0.403932,0.762468,0.623668,0.686119,0.911476,0.771353,0.83558,0.986248,0.925422,0.954867,FitFluencer_baseline_metrics.csv
175,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0175.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0175.ply,17.684477,14.138279,21.230676,515.854919,0.461302,0.371158,0.41135,0.756617,0.61953,0.681245,0.90082,0.775985,0.833756,0.982177,0.91922,0.949656,FitFluencer_baseline_metrics.csv
176,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0176.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0176.ply,17.808408,14.488892,21.127925,522.2276,0.445104,0.348302,0.390798,0.752742,0.613567,0.676066,0.892349,0.772213,0.827946,0.98075,0.917455,0.948047,FitFluencer_baseline_metrics.csv
177,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0177.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0177.ply,17.653788,14.07022,21.237355,396.84024,0.458748,0.358427,0.40243,0.757999,0.615861,0.679577,0.89947,0.774821,0.832505,0.984762,0.915692,0.948972,FitFluencer_baseline_metrics.csv
178,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0178.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0178.ply,18.089252,13.77238,22.406125,538.490051,0.455372,0.36256,0.4037,0.766503,0.602872,0.674911,0.911923,0.749171,0.822574,0.990478,0.903601,0.945047,FitFluencer_baseline_metrics.csv
179,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0179.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0179.ply,17.558859,13.220777,21.896941,380.537476,0.479356,0.36353,0.413485,0.784139,0.605366,0.683252,0.921326,0.759483,0.832613,0.986505,0.905147,0.944076,FitFluencer_baseline_metrics.csv
180,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0180.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0180.ply,17.635955,12.987552,22.284357,176.533295,0.477478,0.360031,0.41052,0.780073,0.590593,0.672236,0.928326,0.753329,0.831722,0.991322,0.908933,0.948341,FitFluencer_baseline_metrics.csv
181,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0181.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0181.ply,17.357595,13.105463,21.609727,519.909424,0.474573,0.354717,0.405984,0.785241,0.599445,0.679878,0.926052,0.763387,0.836889,0.989798,0.903333,0.944591,FitFluencer_baseline_metrics.csv
182,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0182.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0182.ply,17.938113,13.476435,22.39979,173.991043,0.45777,0.35436,0.399481,0.762549,0.589916,0.665214,0.928971,0.754895,0.832935,0.990348,0.903833,0.945114,FitFluencer_baseline_metrics.csv
183,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0183.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0183.ply,18.052241,13.68166,22.422822,467.260681,0.454347,0.364536,0.404516,0.760615,0.609717,0.676857,0.922014,0.757764,0.831859,0.988057,0.900162,0.942064,FitFluencer_baseline_metrics.csv
184,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0184.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0184.ply,17.701773,13.76474,21.638806,485.856293,0.44945,0.36143,0.400663,0.756607,0.619625,0.681299,0.918225,0.775826,0.84104,0.988309,0.91064,0.947886,FitFluencer_baseline_metrics.csv
185,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0185.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0185.ply,17.86624,13.74615,21.98633,172.06044,0.449766,0.354016,0.396188,0.762609,0.608194,0.676704,0.917245,0.759903,0.831194,0.988438,0.900389,0.942361,FitFluencer_baseline_metrics.csv
186,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0186.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0186.ply,17.791406,13.784334,21.798478,172.235489,0.438367,0.349234,0.388757,0.759101,0.61022,0.676567,0.921946,0.76611,0.836835,0.992063,0.906013,0.947087,FitFluencer_baseline_metrics.csv
187,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0187.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0187.ply,17.766192,13.732736,21.799648,396.570007,0.445905,0.356198,0.396035,0.762645,0.611858,0.678981,0.919699,0.760516,0.832567,0.99207,0.909003,0.948721,FitFluencer_baseline_metrics.csv
188,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0188.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0188.ply,17.903427,13.873961,21.932893,507.016022,0.438714,0.352133,0.390684,0.758319,0.608504,0.675201,0.917863,0.759871,0.831428,0.98978,0.905107,0.945552,FitFluencer_baseline_metrics.csv
189,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0189.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0189.ply,17.895672,13.729344,22.062001,178.481064,0.446761,0.350339,0.392718,0.762584,0.594994,0.668444,0.920497,0.760747,0.833032,0.988218,0.907428,0.946101,FitFluencer_baseline_metrics.csv
190,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0190.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0190.ply,18.239639,13.638301,22.840977,239.692261,0.452707,0.354783,0.397807,0.767661,0.596621,0.67142,0.921942,0.738779,0.82026,0.988937,0.900508,0.942653,FitFluencer_baseline_metrics.csv
191,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0191.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0191.ply,17.636581,13.737288,21.535874,466.46991,0.444396,0.353258,0.39362,0.763301,0.614856,0.681084,0.917958,0.773368,0.839483,0.991524,0.915296,0.951886,FitFluencer_baseline_metrics.csv
192,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0192.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0192.ply,18.200007,13.425484,22.974531,492.206299,0.461649,0.354918,0.401308,0.767621,0.59348,0.669411,0.923048,0.743097,0.823355,0.990878,0.896558,0.941361,FitFluencer_baseline_metrics.csv
193,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0193.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0193.ply,18.187729,13.544665,22.830793,326.667786,0.46247,0.350296,0.398642,0.762222,0.590199,0.66527,0.920537,0.749795,0.826439,0.989697,0.897197,0.94118,FitFluencer_baseline_metrics.csv
194,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0194.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0194.ply,17.531148,13.558533,21.503762,504.531769,0.462697,0.355708,0.402209,0.761698,0.614826,0.680426,0.918261,0.769945,0.837588,0.989582,0.91462,0.950625,FitFluencer_baseline_metrics.csv
195,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0195.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0195.ply,17.825297,13.388448,22.262145,379.471954,0.461839,0.352451,0.399798,0.774796,0.599668,0.676075,0.923123,0.758492,0.832749,0.991117,0.894523,0.940346,FitFluencer_baseline_metrics.csv
196,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0196.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0196.ply,17.660782,13.573841,21.747722,416.01001,0.457083,0.356032,0.400278,0.766265,0.601459,0.673932,0.921317,0.756171,0.830615,0.98959,0.912147,0.949292,FitFluencer_baseline_metrics.csv
197,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0197.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0197.ply,17.869118,13.773793,21.964442,450.052094,0.452025,0.363083,0.402701,0.762778,0.608387,0.67689,0.921818,0.7747,0.84188,0.990618,0.90428,0.945482,FitFluencer_baseline_metrics.csv
198,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0198.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0198.ply,17.691004,13.43033,21.951679,415.338684,0.465282,0.360347,0.406146,0.766648,0.602826,0.674939,0.920866,0.761226,0.833471,0.990789,0.908273,0.947738,FitFluencer_baseline_metrics.csv
199,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0199.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0199.ply,18.128451,13.615548,22.641354,316.213745,0.473082,0.348371,0.40126,0.764413,0.582684,0.661291,0.909712,0.744601,0.818917,0.986872,0.902263,0.942673,FitFluencer_baseline_metrics.csv
200,FitFluencer_UVG-CWI-DQPC_CG_15_0_200_0200.ply,FitFluencer_UVG-CWI-DQPC_HE_15_0_200_0200.ply,17.665748,13.174821,22.156675,182.901138,0.476266,0.358609,0.409147,0.777417,0.595703,0.674536,0.922111,0.751105,0.82787,0.991975,0.903003,0.9454,FitFluencer_baseline_metrics.csv
0,GoodVision_UVG-CWI-DQPC_CG_15_0_167_0000.ply,GoodVision_UVG-CWI-DQPC_HE_15_0_167_0000.ply,15.724102,11.943026,19.505178,498.868378,0.528457,0.439182,0.479701,0.809077,0.67843,0.738016,0.932779,0.807266,0.865496,0.994531,0.91802,0.954745,GoodVision_baseline_metrics.csv
1,GoodVision_UVG-CWI-DQPC_CG_15_0_167_0001.ply,GoodVision_UVG-CWI-DQPC_HE_15_0_167_0001.ply,15.526039,11.826641,19.225437,423.202148,0.535538,0.454151,0.491498,0.808046,0.686654,0.742421,0.931105,0.810037,0.866362,0.994805,0.917613,0.954651,GoodVision_baseline_metrics.csv
2,GoodVision_UVG-CWI-DQPC_CG_15_0_167_0002.ply,GoodVision_UVG-CWI-DQPC_HE_15_0_167_0002.ply,15.923202,12.008035,19.838368,419.564209,0.527676,0.431945,0.475036,0.799595,0.670572,0.729422,0.926596,0.798364,0.857714,0.995814,0.910771,0.951396,GoodVision_baseline_metrics.csv
3,GoodVision_UVG-CWI-DQPC_CG_15_0_167_0003.ply,GoodVision_UVG-CWI-DQPC_HE_15_0_167_0003.ply,16.049154,11.939038,20.159269,254.083633,0.530159,0.424088,0.471228,0.803915,0.653149,0.720732,0.93015,0.78802,0.853206,0.996825,0.9129,0.953019,GoodVision_baseline_metrics.csv
4,GoodVision_UVG-CWI-DQPC_CG_15_0_167_0004.ply,GoodVision_UVG-CWI-DQPC_HE_15_0_167_0004.ply,16.541545,12.566743,20.516348,542.279541,0.500268,0.404248,0.447162,0.788433,0.646609,0.710513,0.928088,0.793151,0.85533,0.997168,0.913702,0.953612,GoodVision_baseline_metrics.csv
